Municipios,Distritos,Secciones,Sexo,Nacionalidad,Distribución de la renta por unidad de consumo,Periodo,Total,Cod_Postal,Porcentaje
32033 Gomesende,No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
32033 Gomesende,3203301 Gomesende distrito 01,3203301001 Gomesende sección 01001,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A",No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01",No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32034 Gudiña, A","3203401 Gudiña, A distrito 01","3203401001 Gudiña, A sección 01001",Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O",No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01",No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501001 Irixo, O sección 01001",Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501002 Irixo, O sección 01002",Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501002 Irixo, O sección 01002",Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501002 Irixo, O sección 01002",Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501002 Irixo, O sección 01002",Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501002 Irixo, O sección 01002",Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501002 Irixo, O sección 01002",Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501002 Irixo, O sección 01002",Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501002 Irixo, O sección 01002",Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501002 Irixo, O sección 01002",Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2018-01-01,0.0,32001,Bajo
"32035 Irixo, O","3203501 Irixo, O distrito 01","3203501002 Irixo, O sección 01002",Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2018-01-01,0.0,32001,Bajo
